Source: MJ Menne CN Williams Jr. RS Vose NOAA National Climatic Data Center Asheville NC,,,,,
Day  ,JD  ,Month  ,State_id  ,Year  ,TAVE (F) 
29,241,8,'046719',2009,90
30,242,8,'046719',2009,89
31,243,8,'046719',2009,87
1,244,9,'046719',2009,86
2,245,9,'046719',2009,86
3,246,9,'046719',2009,87
4,247,9,'046719',2009,86
5,248,9,'046719',2009,82
6,249,9,'046719',2009,78
7,250,9,'046719',2009,76
8,251,9,'046719',2009,76
9,252,9,'046719',2009,77
10,253,9,'046719',2009,82
11,254,9,'046719',2009,82
12,255,9,'046719',2009,78
13,256,9,'046719',2009,74
14,257,9,'046719',2009,72
15,258,9,'046719',2009,72
16,259,9,'046719',2009,75
17,260,9,'046719',2009,81
18,261,9,'046719',2009,82
19,262,9,'046719',2009,81
20,263,9,'046719',2009,78
21,264,9,'046719',2009,78
22,265,9,'046719',2009,83
23,266,9,'046719',2009,86
24,267,9,'046719',2009,87
25,268,9,'046719',2009,87
26,269,9,'046719',2009,86
27,270,9,'046719',2009,84
28,271,9,'046719',2009,78
29,272,9,'046719',2009,73
30,273,9,'046719',2009,71
1,274,10,'046719',2009,76
2,275,10,'046719',2009,77
3,276,10,'046719',2009,72
4,277,10,'046719',2009,68
5,278,10,'046719',2009,62
6,279,10,'046719',2009,64
7,280,10,'046719',2009,63
8,281,10,'046719',2009,65
9,282,10,'046719',2009,67
10,283,10,'046719',2009,67
11,284,10,'046719',2009,66
12,285,10,'046719',2009,62
13,286,10,'046719',2009,60
14,287,10,'046719',2009,64
15,288,10,'046719',2009,74
16,289,10,'046719',2009,82
17,290,10,'046719',2009,83
18,291,10,'046719',2009,78
19,292,10,'046719',2009,72
20,293,10,'046719',2009,66
21,294,10,'046719',2009,71
22,295,10,'046719',2009,73
23,296,10,'046719',2009,76
24,297,10,'046719',2009,74
25,298,10,'046719',2009,73
26,299,10,'046719',2009,77
27,300,10,'046719',2009,75
28,301,10,'046719',2009,62
29,302,10,'046719',2009,60
30,303,10,'046719',2009,64
31,304,10,'046719',2009,69
1,305,11,'046719',2009,71
2,306,11,'046719',2009,74
3,307,11,'046719',2009,76
4,308,11,'046719',2009,71
5,309,11,'046719',2009,65
6,310,11,'046719',2009,64
7,311,11,'046719',2009,62
8,312,11,'046719',2009,63
9,313,11,'046719',2009,67
10,314,11,'046719',2009,71
11,315,11,'046719',2009,72
12,316,11,'046719',2009,64
13,317,11,'046719',2009,62
14,318,11,'046719',2009,59
15,319,11,'046719',2009,61
16,320,11,'046719',2009,64
17,321,11,'046719',2009,67
18,322,11,'046719',2009,60
19,323,11,'046719',2009,63
20,324,11,'046719',2009,62
21,325,11,'046719',2009,58
22,326,11,'046719',2009,60
23,327,11,'046719',2009,64
24,328,11,'046719',2009,64
25,329,11,'046719',2009,66
26,330,11,'046719',2009,67
27,331,11,'046719',2009,65
28,332,11,'046719',2009,58
29,333,11,'046719',2009,62
30,334,11,'046719',2009,64
1,335,12,'046719',2009,61
2,336,12,'046719',2009,60
3,337,12,'046719',2009,57
4,338,12,'046719',2009,59
5,339,12,'046719',2009,56
6,340,12,'046719',2009,54
7,341,12,'046719',2009,50
8,342,12,'046719',2009,46
9,343,12,'046719',2009,48
10,344,12,'046719',2009,52
11,345,12,'046719',2009,53
12,346,12,'046719',2009,56
13,347,12,'046719',2009,55
14,348,12,'046719',2009,55
15,349,12,'046719',2009,58
16,350,12,'046719',2009,60
17,351,12,'046719',2009,62
18,352,12,'046719',2009,65
19,353,12,'046719',2009,66
20,354,12,'046719',2009,63
21,355,12,'046719',2009,61
22,356,12,'046719',2009,56
23,357,12,'046719',2009,54
24,358,12,'046719',2009,55
25,359,12,'046719',2009,56
26,360,12,'046719',2009,52
27,361,12,'046719',2009,51
28,362,12,'046719',2009,57
29,363,12,'046719',2009,56
30,364,12,'046719',2009,54
31,365,12,'046719',2009,56
1,1,1,'046719',2010,60
2,2,1,'046719',2010,64
3,3,1,'046719',2010,64
4,4,1,'046719',2010,63
5,5,1,'046719',2010,63
6,6,1,'046719',2010,65
7,7,1,'046719',2010,62
8,8,1,'046719',2010,66
9,9,1,'046719',2010,63
10,10,1,'046719',2010,65
11,11,1,'046719',2010,65
12,12,1,'046719',2010,66
13,13,1,'046719',2010,61
14,14,1,'046719',2010,60
15,15,1,'046719',2010,61
16,16,1,'046719',2010,61
17,17,1,'046719',2010,58
18,18,1,'046719',2010,55
19,19,1,'046719',2010,52
20,20,1,'046719',2010,51
21,21,1,'046719',2010,50
22,22,1,'046719',2010,48
23,23,1,'046719',2010,49
24,24,1,'046719',2010,52
25,25,1,'046719',2010,55
26,26,1,'046719',2010,55
27,27,1,'046719',2010,59
28,28,1,'046719',2010,61
29,29,1,'046719',2010,58
30,30,1,'046719',2010,55
31,31,1,'046719',2010,56
1,32,2,'046719',2010,58
2,33,2,'046719',2010,58
3,34,2,'046719',2010,57
4,35,2,'046719',2010,60
5,36,2,'046719',2010,56
6,37,2,'046719',2010,55
7,38,2,'046719',2010,53
8,39,2,'046719',2010,55
9,40,2,'046719',2010,55
10,41,2,'046719',2010,51
11,42,2,'046719',2010,54
12,43,2,'046719',2010,58
13,44,2,'046719',2010,63
14,45,2,'046719',2010,67
15,46,2,'046719',2010,68
16,47,2,'046719',2010,69
17,48,2,'046719',2010,69
18,49,2,'046719',2010,64
19,50,2,'046719',2010,60
20,51,2,'046719',2010,56
21,52,2,'046719',2010,58
22,53,2,'046719',2010,58
23,54,2,'046719',2010,56
24,55,2,'046719',2010,57
25,56,2,'046719',2010,63
26,57,2,'046719',2010,64
27,58,2,'046719',2010,60
28,59,2,'046719',2010,56
1,60,3,'046719',2010,61
2,61,3,'046719',2010,60
3,62,3,'046719',2010,59
4,63,3,'046719',2010,56
5,64,3,'046719',2010,56
6,65,3,'046719',2010,57
7,66,3,'046719',2010,56
8,67,3,'046719',2010,59
9,68,3,'046719',2010,53
10,69,3,'046719',2010,54
11,70,3,'046719',2010,56
12,71,3,'046719',2010,59
13,72,3,'046719',2010,58
14,73,3,'046719',2010,60
15,74,3,'046719',2010,66
16,75,3,'046719',2010,72
17,76,3,'046719',2010,73
18,77,3,'046719',2010,71
19,78,3,'046719',2010,65
20,79,3,'046719',2010,69
21,80,3,'046719',2010,69
22,81,3,'046719',2010,66
23,82,3,'046719',2010,66
24,83,3,'046719',2010,65
25,84,3,'046719',2010,65
26,85,3,'046719',2010,63
27,86,3,'046719',2010,67
28,87,3,'046719',2010,69
29,88,3,'046719',2010,70
30,89,3,'046719',2010,68
31,90,3,'046719',2010,61
1,91,4,'046719',2010,57
2,92,4,'046719',2010,57
3,93,4,'046719',2010,59
4,94,4,'046719',2010,59
5,95,4,'046719',2010,57
6,96,4,'046719',2010,61
7,97,4,'046719',2010,69
8,98,4,'046719',2010,69
9,99,4,'046719',2010,68
10,100,4,'046719',2010,65
11,101,4,'046719',2010,61
12,102,4,'046719',2010,55
13,103,4,'046719',2010,57
14,104,4,'046719',2010,61
15,105,4,'046719',2010,64
16,106,4,'046719',2010,63
17,107,4,'046719',2010,66
18,108,4,'046719',2010,67
19,109,4,'046719',2010,68
20,110,4,'046719',2010,65
21,111,4,'046719',2010,53
22,112,4,'046719',2010,51
23,113,4,'046719',2010,59
24,114,4,'046719',2010,65
25,115,4,'046719',2010,66
26,116,4,'046719',2010,66
27,117,4,'046719',2010,66
28,118,4,'046719',2010,63
29,119,4,'046719',2010,61
30,120,4,'046719',2010,62
1,121,5,'046719',2010,63
2,122,5,'046719',2010,65
3,123,5,'046719',2010,70
4,124,5,'046719',2010,70
5,125,5,'046719',2010,71
6,126,5,'046719',2010,67
7,127,5,'046719',2010,70
8,128,5,'046719',2010,70
9,129,5,'046719',2010,65
10,130,5,'046719',2010,59
11,131,5,'046719',2010,59
12,132,5,'046719',2010,64
13,133,5,'046719',2010,68
14,134,5,'046719',2010,66
15,135,5,'046719',2010,69
16,136,5,'046719',2010,67
17,137,5,'046719',2010,65
18,138,5,'046719',2010,61
19,139,5,'046719',2010,66
20,140,5,'046719',2010,68
21,141,5,'046719',2010,69
22,142,5,'046719',2010,62
23,143,5,'046719',2010,61
24,144,5,'046719',2010,62
25,145,5,'046719',2010,63
26,146,5,'046719',2010,64
27,147,5,'046719',2010,64
28,148,5,'046719',2010,61
29,149,5,'046719',2010,70
30,150,5,'046719',2010,71
31,151,5,'046719',2010,72
1,152,6,'046719',2010,68
2,153,6,'046719',2010,68
3,154,6,'046719',2010,70
4,155,6,'046719',2010,72
5,156,6,'046719',2010,74
6,157,6,'046719',2010,75
7,158,6,'046719',2010,74
8,159,6,'046719',2010,72
9,160,6,'046719',2010,70
10,161,6,'046719',2010,69
11,162,6,'046719',2010,65
12,163,6,'046719',2010,68
13,164,6,'046719',2010,70
14,165,6,'046719',2010,75
15,166,6,'046719',2010,74
16,167,6,'046719',2010,72
17,168,6,'046719',2010,69
18,169,6,'046719',2010,71
19,170,6,'046719',2010,70
20,171,6,'046719',2010,70
21,172,6,'046719',2010,70
22,173,6,'046719',2010,71
23,174,6,'046719',2010,72
24,175,6,'046719',2010,71
25,176,6,'046719',2010,72
26,177,6,'046719',2010,71
27,178,6,'046719',2010,72
28,179,6,'046719',2010,72
29,180,6,'046719',2010,71
30,181,6,'046719',2010,74
1,182,7,'046719',2010,71
2,183,7,'046719',2010,73
3,184,7,'046719',2010,71
4,185,7,'046719',2010,70
5,186,7,'046719',2010,70
6,187,7,'046719',2010,70
7,188,7,'046719',2010,67
8,189,7,'046719',2010,68
9,190,7,'046719',2010,71
10,191,7,'046719',2010,73
11,192,7,'046719',2010,73
12,193,7,'046719',2010,74
13,194,7,'046719',2010,78
14,195,7,'046719',2010,85
15,196,7,'046719',2010,86
16,197,7,'046719',2010,87
17,198,7,'046719',2010,87
18,199,7,'046719',2010,82
19,200,7,'046719',2010,79
20,201,7,'046719',2010,75
21,202,7,'046719',2010,74
22,203,7,'046719',2010,74
23,204,7,'046719',2010,74
24,205,7,'046719',2010,75
25,206,7,'046719',2010,74
26,207,7,'046719',2010,72
27,208,7,'046719',2010,70
28,209,7,'046719',2010,70
29,210,7,'046719',2010,72
30,211,7,'046719',2010,73
31,212,7,'046719',2010,74
1,213,8,'046719',2010,73
2,214,8,'046719',2010,76
3,215,8,'046719',2010,78
4,216,8,'046719',2010,76
5,217,8,'046719',2010,74
6,218,8,'046719',2010,73
7,219,8,'046719',2010,72
8,220,8,'046719',2010,71
9,221,8,'046719',2010,71
10,222,8,'046719',2010,72
11,223,8,'046719',2010,72
12,224,8,'046719',2010,70
13,225,8,'046719',2010,73
14,226,8,'046719',2010,74
15,227,8,'046719',2010,75
16,228,8,'046719',2010,79
17,229,8,'046719',2010,84
18,230,8,'046719',2010,86
19,231,8,'046719',2010,84
20,232,8,'046719',2010,82
21,233,8,'046719',2010,80
22,234,8,'046719',2010,82
23,235,8,'046719',2010,85
24,236,8,'046719',2010,86
25,237,8,'046719',2010,88
26,238,8,'046719',2010,89
27,239,8,'046719',2010,83
28,240,8,'046719',2010,75
29,241,8,'046719',2010,69
30,242,8,'046719',2010,67
31,243,8,'046719',2010,73
1,244,9,'046719',2010,78
2,245,9,'046719',2010,80
3,246,9,'046719',2010,80
4,247,9,'046719',2010,86
5,248,9,'046719',2010,83
6,249,9,'046719',2010,76
7,250,9,'046719',2010,72
8,251,9,'046719',2010,65
9,252,9,'046719',2010,67
10,253,9,'046719',2010,70
11,254,9,'046719',2010,71
12,255,9,'046719',2010,72
13,256,9,'046719',2010,75
14,257,9,'046719',2010,76
15,258,9,'046719',2010,74
16,259,9,'046719',2010,73
17,260,9,'046719',2010,70
18,261,9,'046719',2010,72
19,262,9,'046719',2010,73
20,263,9,'046719',2010,74
21,264,9,'046719',2010,72
22,265,9,'046719',2010,67
23,266,9,'046719',2010,71
24,267,9,'046719',2010,80
25,268,9,'046719',2010,86
26,269,9,'046719',2010,88
27,270,9,'046719',2010,95
28,271,9,'046719',2010,93
29,272,9,'046719',2010,86
30,273,9,'046719',2010,85
1,274,10,'046719',2010,83
2,275,10,'046719',2010,80
3,276,10,'046719',2010,78
4,277,10,'046719',2010,71
5,278,10,'046719',2010,60
6,279,10,'046719',2010,59
7,280,10,'046719',2010,64
8,281,10,'046719',2010,69
9,282,10,'046719',2010,74
10,283,10,'046719',2010,79
11,284,10,'046719',2010,78
12,285,10,'046719',2010,75
13,286,10,'046719',2010,78
14,287,10,'046719',2010,76
15,288,10,'046719',2010,70
16,289,10,'046719',2010,69
17,290,10,'046719',2010,65
18,291,10,'046719',2010,62
19,292,10,'046719',2010,66
20,293,10,'046719',2010,64
21,294,10,'046719',2010,62
22,295,10,'046719',2010,63
23,296,10,'046719',2010,64
24,297,10,'046719',2010,64
25,298,10,'046719',2010,68
26,299,10,'046719',2010,65
27,300,10,'046719',2010,68
28,301,10,'046719',2010,70
29,302,10,'046719',2010,71
30,303,10,'046719',2010,64
31,304,10,'046719',2010,63
1,305,11,'046719',2010,71
2,306,11,'046719',2010,77
3,307,11,'046719',2010,81
4,308,11,'046719',2010,85
5,309,11,'046719',2010,81
6,310,11,'046719',2010,74
7,311,11,'046719',2010,63
8,312,11,'046719',2010,63
9,313,11,'046719',2010,58
10,314,11,'046719',2010,58
11,315,11,'046719',2010,63
12,316,11,'046719',2010,64
13,317,11,'046719',2010,66
14,318,11,'046719',2010,68
15,319,11,'046719',2010,65
16,320,11,'046719',2010,64
17,321,11,'046719',2010,65
18,322,11,'046719',2010,66
19,323,11,'046719',2010,61
20,324,11,'046719',2010,56
21,325,11,'046719',2010,53
22,326,11,'046719',2010,52
23,327,11,'046719',2010,52
24,328,11,'046719',2010,53
25,329,11,'046719',2010,52
26,330,11,'046719',2010,54
27,331,11,'046719',2010,53
28,332,11,'046719',2010,51
29,333,11,'046719',2010,51
30,334,11,'046719',2010,49
1,335,12,'046719',2010,59
2,336,12,'046719',2010,63
3,337,12,'046719',2010,62
4,338,12,'046719',2010,58
5,339,12,'046719',2010,59
6,340,12,'046719',2010,59
7,341,12,'046719',2010,63
8,342,12,'046719',2010,64
9,343,12,'046719',2010,61
10,344,12,'046719',2010,62
11,345,12,'046719',2010,67
12,346,12,'046719',2010,72
13,347,12,'046719',2010,70
14,348,12,'046719',2010,63
15,349,12,'046719',2010,55
16,350,12,'046719',2010,57
17,351,12,'046719',2010,55
18,352,12,'046719',2010,56
19,353,12,'046719',2010,58
20,354,12,'046719',2010,56
21,355,12,'046719',2010,54
22,356,12,'046719',2010,53
23,357,12,'046719',2010,52
24,358,12,'046719',2010,59
25,359,12,'046719',2010,57
26,360,12,'046719',2010,52
27,361,12,'046719',2010,56
28,362,12,'046719',2010,57
29,363,12,'046719',2010,55
30,364,12,'046719',2010,49
31,365,12,'046719',2010,45
1,1,1,'046719',2011,48
2,2,1,'046719',2011,50
3,3,1,'046719',2011,50
4,4,1,'046719',2011,53
5,5,1,'046719',2011,54
6,6,1,'046719',2011,44
7,7,1,'046719',2011,58
8,8,1,'046719',2011,55
9,9,1,'046719',2011,54
10,10,1,'046719',2011,55
11,11,1,'046719',2011,55
12,12,1,'046719',2011,62
13,13,1,'046719',2011,63
14,14,1,'046719',2011,68
15,15,1,'046719',2011,68
16,16,1,'046719',2011,71
17,17,1,'046719',2011,74
18,18,1,'046719',2011,72
19,19,1,'046719',2011,68
20,20,1,'046719',2011,63
21,21,1,'046719',2011,62
22,22,1,'046719',2011,62
23,23,1,'046719',2011,64
24,24,1,'046719',2011,62
25,25,1,'046719',2011,64
26,26,1,'046719',2011,65
27,27,1,'046719',2011,63
28,28,1,'046719',2011,63
29,29,1,'046719',2011,60
30,30,1,'046719',2011,57
31,31,1,'046719',2011,55
1,32,2,'046719',2011,54
2,33,2,'046719',2011,53
3,34,2,'046719',2011,51
4,35,2,'046719',2011,54
5,36,2,'046719',2011,58
6,37,2,'046719',2011,64
7,38,2,'046719',2011,67
8,39,2,'046719',2011,62
9,40,2,'046719',2011,57
10,41,2,'046719',2011,57
11,42,2,'046719',2011,60
12,43,2,'046719',2011,64
13,44,2,'046719',2011,66
14,45,2,'046719',2011,58
15,46,2,'046719',2011,58
16,47,2,'046719',2011,58
17,48,2,'046719',2011,50
18,49,2,'046719',2011,53
19,50,2,'046719',2011,49
20,51,2,'046719',2011,48
21,52,2,'046719',2011,50
22,53,2,'046719',2011,52
23,54,2,'046719',2011,51
24,55,2,'046719',2011,51
25,56,2,'046719',2011,52
26,57,2,'046719',2011,49
27,58,2,'046719',2011,47
28,59,2,'046719',2011,53
1,60,3,'046719',2011,54
2,61,3,'046719',2011,57
3,62,3,'046719',2011,60
4,63,3,'046719',2011,63
5,64,3,'046719',2011,68
6,65,3,'046719',2011,64
7,66,3,'046719',2011,59
8,67,3,'046719',2011,61
9,68,3,'046719',2011,68
10,69,3,'046719',2011,69
11,70,3,'046719',2011,65
12,71,3,'046719',2011,58
13,72,3,'046719',2011,61
14,73,3,'046719',2011,63
15,74,3,'046719',2011,67
16,75,3,'046719',2011,66
17,76,3,'046719',2011,64
18,77,3,'046719',2011,61
19,78,3,'046719',2011,59
20,79,3,'046719',2011,53
21,80,3,'046719',2011,50
22,81,3,'046719',2011,53
23,82,3,'046719',2011,53
24,83,3,'046719',2011,51
25,84,3,'046719',2011,55
26,85,3,'046719',2011,55
27,86,3,'046719',2011,56
28,87,3,'046719',2011,58
29,88,3,'046719',2011,63
30,89,3,'046719',2011,70
31,90,3,'046719',2011,77
1,91,4,'046719',2011,79
2,92,4,'046719',2011,73
3,93,4,'046719',2011,61
4,94,4,'046719',2011,67
5,95,4,'046719',2011,69
6,96,4,'046719',2011,63
7,97,4,'046719',2011,64
8,98,4,'046719',2011,50
9,99,4,'046719',2011,51
10,100,4,'046719',2011,58
11,101,4,'046719',2011,63
12,102,4,'046719',2011,62
13,103,4,'046719',2011,61
14,104,4,'046719',2011,62
15,105,4,'046719',2011,72
16,106,4,'046719',2011,76
17,107,4,'046719',2011,75
18,108,4,'046719',2011,68
19,109,4,'046719',2011,62
20,110,4,'046719',2011,63
21,111,4,'046719',2011,62
22,112,4,'046719',2011,63
23,113,4,'046719',2011,62
24,114,4,'046719',2011,63
25,115,4,'046719',2011,65
26,116,4,'046719',2011,67
27,117,4,'046719',2011,71
28,118,4,'046719',2011,72
29,119,4,'046719',2011,67
30,120,4,'046719',2011,66
1,121,5,'046719',2011,70
2,122,5,'046719',2011,73
3,123,5,'046719',2011,77
4,124,5,'046719',2011,78
5,125,5,'046719',2011,77
6,126,5,'046719',2011,70
7,127,5,'046719',2011,67
8,128,5,'046719',2011,63
9,129,5,'046719',2011,59
10,130,5,'046719',2011,59
11,131,5,'046719',2011,65
12,132,5,'046719',2011,68
13,133,5,'046719',2011,69
14,134,5,'046719',2011,69
15,135,5,'046719',2011,58
16,136,5,'046719',2011,57
17,137,5,'046719',2011,58
18,138,5,'046719',2011,57
19,139,5,'046719',2011,61
20,140,5,'046719',2011,63
21,141,5,'046719',2011,66
22,142,5,'046719',2011,67
23,143,5,'046719',2011,65
24,144,5,'046719',2011,61
25,145,5,'046719',2011,67
26,146,5,'046719',2011,65
27,147,5,'046719',2011,67
28,148,5,'046719',2011,67
29,149,5,'046719',2011,63
30,150,5,'046719',2011,66
31,151,5,'046719',2011,66
1,152,6,'046719',2011,64
2,153,6,'046719',2011,65
3,154,6,'046719',2011,65
4,155,6,'046719',2011,66
5,156,6,'046719',2011,66
6,157,6,'046719',2011,64
7,158,6,'046719',2011,65
8,159,6,'046719',2011,66
9,160,6,'046719',2011,64
10,161,6,'046719',2011,65
11,162,6,'046719',2011,67
12,163,6,'046719',2011,65
13,164,6,'046719',2011,68
14,165,6,'046719',2011,71
15,166,6,'046719',2011,71
16,167,6,'046719',2011,69
17,168,6,'046719',2011,67
18,169,6,'046719',2011,69
19,170,6,'046719',2011,67
20,171,6,'046719',2011,72
21,172,6,'046719',2011,75
22,173,6,'046719',2011,76
23,174,6,'046719',2011,73
24,175,6,'046719',2011,73
25,176,6,'046719',2011,73
26,177,6,'046719',2011,73
27,178,6,'046719',2011,76
28,179,6,'046719',2011,75
29,180,6,'046719',2011,72
30,181,6,'046719',2011,73
1,182,7,'046719',2011,80
2,183,7,'046719',2011,81
3,184,7,'046719',2011,79
4,185,7,'046719',2011,81
5,186,7,'046719',2011,82
6,187,7,'046719',2011,83
7,188,7,'046719',2011,82
8,189,7,'046719',2011,80
9,190,7,'046719',2011,78
10,191,7,'046719',2011,77
11,192,7,'046719',2011,74
12,193,7,'046719',2011,72
13,194,7,'046719',2011,72
14,195,7,'046719',2011,70
15,196,7,'046719',2011,71
16,197,7,'046719',2011,70
17,198,7,'046719',2011,73
18,199,7,'046719',2011,76
19,200,7,'046719',2011,79
20,201,7,'046719',2011,77
21,202,7,'046719',2011,74
22,203,7,'046719',2011,73
23,204,7,'046719',2011,75
24,205,7,'046719',2011,75
25,206,7,'046719',2011,79
26,207,7,'046719',2011,79
27,208,7,'046719',2011,77
28,209,7,'046719',2011,74
29,210,7,'046719',2011,74
30,211,7,'046719',2011,73
31,212,7,'046719',2011,79
1,213,8,'046719',2011,81
2,214,8,'046719',2011,82
3,215,8,'046719',2011,82
4,216,8,'046719',2011,77
5,217,8,'046719',2011,76
6,218,8,'046719',2011,73
7,219,8,'046719',2011,74
8,220,8,'046719',2011,75
9,221,8,'046719',2011,74
10,222,8,'046719',2011,74
11,223,8,'046719',2011,73
12,224,8,'046719',2011,74
13,225,8,'046719',2011,74
14,226,8,'046719',2011,76
15,227,8,'046719',2011,76
16,228,8,'046719',2011,77
17,229,8,'046719',2011,78
18,230,8,'046719',2011,79
19,231,8,'046719',2011,77
20,232,8,'046719',2011,74
21,233,8,'046719',2011,74
22,234,8,'046719',2011,75
23,235,8,'046719',2011,81
24,236,8,'046719',2011,80
25,237,8,'046719',2011,83
26,238,8,'046719',2011,88
27,239,8,'046719',2011,89
28,240,8,'046719',2011,88
29,241,8,'046719',2011,83
30,242,8,'046719',2011,79
31,243,8,'046719',2011,75
1,244,9,'046719',2011,74
2,245,9,'046719',2011,75
3,246,9,'046719',2011,75
4,247,9,'046719',2011,77
5,248,9,'046719',2011,81
6,249,9,'046719',2011,87
7,250,9,'046719',2011,91
8,251,9,'046719',2011,88
9,252,9,'046719',2011,80
10,253,9,'046719',2011,74
11,254,9,'046719',2011,73
12,255,9,'046719',2011,74
13,256,9,'046719',2011,77
14,257,9,'046719',2011,73
15,258,9,'046719',2011,73
16,259,9,'046719',2011,72
17,260,9,'046719',2011,70
18,261,9,'046719',2011,74
19,262,9,'046719',2011,76
20,263,9,'046719',2011,74
21,264,9,'046719',2011,74
22,265,9,'046719',2011,77
23,266,9,'046719',2011,75
24,267,9,'046719',2011,73
25,268,9,'046719',2011,69
26,269,9,'046719',2011,70
27,270,9,'046719',2011,80
28,271,9,'046719',2011,80
29,272,9,'046719',2011,75
30,273,9,'046719',2011,74
1,274,10,'046719',2011,79
2,275,10,'046719',2011,78
3,276,10,'046719',2011,75
4,277,10,'046719',2011,69
5,278,10,'046719',2011,62
6,279,10,'046719',2011,59
7,280,10,'046719',2011,63
8,281,10,'046719',2011,67
9,282,10,'046719',2011,72
10,283,10,'046719',2011,71
11,284,10,'046719',2011,73
12,285,10,'046719',2011,83
13,286,10,'046719',2011,86
14,287,10,'046719',2011,81
15,288,10,'046719',2011,75
16,289,10,'046719',2011,71
17,290,10,'046719',2011,73
18,291,10,'046719',2011,72
19,292,10,'046719',2011,69
20,293,10,'046719',2011,66
21,294,10,'046719',2011,68
22,295,10,'046719',2011,75
23,296,10,'046719',2011,75
24,297,10,'046719',2011,70
25,298,10,'046719',2011,64
26,299,10,'046719',2011,64
27,300,10,'046719',2011,65
28,301,10,'046719',2011,67
29,302,10,'046719',2011,69
30,303,10,'046719',2011,73
31,304,10,'046719',2011,71
1,305,11,'046719',2011,66
2,306,11,'046719',2011,68
3,307,11,'046719',2011,66
4,308,11,'046719',2011,60
5,309,11,'046719',2011,52
6,310,11,'046719',2011,60
7,311,11,'046719',2011,53
8,312,11,'046719',2011,60
9,313,11,'046719',2011,61
10,314,11,'046719',2011,63
11,315,11,'046719',2011,67
12,316,11,'046719',2011,60
13,317,11,'046719',2011,63
14,318,11,'046719',2011,53
15,319,11,'046719',2011,62
16,320,11,'046719',2011,61
17,321,11,'046719',2011,64
18,322,11,'046719',2011,62
19,323,11,'046719',2011,58
20,324,11,'046719',2011,54
21,325,11,'046719',2011,53
22,326,11,'046719',2011,57
23,327,11,'046719',2011,58
24,328,11,'046719',2011,58
25,329,11,'046719',2011,56
26,330,11,'046719',2011,66
27,331,11,'046719',2011,67
28,332,11,'046719',2011,68
29,333,11,'046719',2011,70
30,334,11,'046719',2011,65
1,335,12,'046719',2011,60
2,336,12,'046719',2011,57
3,337,12,'046719',2011,54
4,338,12,'046719',2011,51
5,339,12,'046719',2011,53
6,340,12,'046719',2011,51
7,341,12,'046719',2011,54
8,342,12,'046719',2011,56
9,343,12,'046719',2011,59
10,344,12,'046719',2011,61
11,345,12,'046719',2011,54
12,346,12,'046719',2011,51
13,347,12,'046719',2011,54
14,348,12,'046719',2011,53
15,349,12,'046719',2011,51
16,350,12,'046719',2011,56
17,351,12,'046719',2011,59
18,352,12,'046719',2011,55
19,353,12,'046719',2011,55
20,354,12,'046719',2011,55
21,355,12,'046719',2011,55
22,356,12,'046719',2011,56
23,357,12,'046719',2011,53
24,358,12,'046719',2011,58
25,359,12,'046719',2011,59
26,360,12,'046719',2011,60
27,361,12,'046719',2011,59
28,362,12,'046719',2011,65
29,363,12,'046719',2011,66
30,364,12,'046719',2011,63
31,365,12,'046719',2011,66
1,1,1,'046719',2012,69
2,2,1,'046719',2012,70
3,3,1,'046719',2012,69
4,4,1,'046719',2012,71
5,5,1,'046719',2012,71
6,6,1,'046719',2012,66
7,7,1,'046719',2012,59
8,8,1,'046719',2012,59
9,9,1,'046719',2012,63
10,10,1,'046719',2012,60
11,11,1,'046719',2012,61
12,12,1,'046719',2012,64
13,13,1,'046719',2012,62
14,14,1,'046719',2012,62
15,15,1,'046719',2012,57
16,16,1,'046719',2012,53
17,17,1,'046719',2012,52
18,18,1,'046719',2012,54
19,19,1,'046719',2012,56
20,20,1,'046719',2012,55
21,21,1,'046719',2012,58
22,22,1,'046719',2012,55
23,23,1,'046719',2012,54
24,24,1,'046719',2012,56
25,25,1,'046719',2012,66
26,26,1,'046719',2012,69
27,27,1,'046719',2012,67
28,28,1,'046719',2012,63
29,29,1,'046719',2012,64
30,30,1,'046719',2012,64
31,31,1,'046719',2012,58
1,32,2,'046719',2012,60
2,33,2,'046719',2012,58
3,34,2,'046719',2012,60
4,35,2,'046719',2012,59
5,36,2,'046719',2012,60
6,37,2,'046719',2012,61
7,38,2,'046719',2012,63
8,39,2,'046719',2012,63
9,40,2,'046719',2012,68
10,41,2,'046719',2012,65
11,42,2,'046719',2012,63
12,43,2,'046719',2012,57
13,44,2,'046719',2012,56
14,45,2,'046719',2012,51
15,46,2,'046719',2012,52
16,47,2,'046719',2012,55
17,48,2,'046719',2012,60
18,49,2,'046719',2012,57
19,50,2,'046719',2012,56
20,51,2,'046719',2012,55
21,52,2,'046719',2012,59
22,53,2,'046719',2012,67
23,54,2,'046719',2012,67
24,55,2,'046719',2012,66
25,56,2,'046719',2012,63
26,57,2,'046719',2012,58
27,58,2,'046719',2012,56
28,59,2,'046719',2012,49
29,60,2,'046719',2012,51
1,61,3,'046719',2012,57
2,62,3,'046719',2012,59
3,63,3,'046719',2012,64
4,64,3,'046719',2012,71
5,65,3,'046719',2012,74
6,66,3,'046719',2012,65
7,67,3,'046719',2012,56
8,68,3,'046719',2012,60
9,69,3,'046719',2012,67
10,70,3,'046719',2012,65
11,71,3,'046719',2012,63
12,72,3,'046719',2012,61
